#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
EVTDESC_TOG_401;The new land discovered to the west of Iceland does indeed seem to be a new island. Under the leadership of Erik the Red, who was banished from Iceland for murder, settlers have claimed land on the island's southwestern shores. To attract more colonists, Erik has cleverly decided on the promising name of Greenland for this untamed, virgin land.\n\nThe new colony has already started exporting walrus ivory, seal blubber and furs to Iceland and beyond. Apart from the brave Norse settlers, Greenland so far seems to be devoid of human life.;La nouvelle terre découverte à l'ouest de l'Islande semble en effet être une nouvelle île. Sous le commandement d'Erik le Rouge, banni d'Islande pour meurtre, des colonisateurs se sont appropriés la côte sud-ouest de l'île. Dans le but d'attirer davantage de colons, Erik a baptisé cette île vierge et sauvage du nom de 'Groenland'.\n\nLa nouvelle colonie a déjà commencé à exporter de l'ivoire de morse, de la graisse de phoque et des fourrures vers l'Islande et au-delà. Dès lors, à l'exception des braves colons nordiques, le Groenland ne semble pas peuplé d'humains. ;Das neu entdeckte Land im Westen Islands scheint wahrlich eine neue Insel zu sein. Unter der Führung Eriks des Roten, der aus Island wegen Mordes verbannt worden war, beanspruchen Siedler Land im Südwesten der Insel. Um weitere Kolonisten anzulocken, gab Erik diesem wilden, unberührten Land listigerweise den vielversprechenden Namen "Grönland".\n\nDie neue Kolonie exportiert bereits Elfenbein von Walrössern, Robbenspeck und Felle nach Island und weitere Länder. Außer den tapferen nordischen Siedlern scheint Grönland weiterhin keine Menschenseelen zu beherbergen.;;La nueva tierra descubierta al oeste de Islandia, en efecto, parece ser una nueva isla. Bajo la dirección de Erik el Rojo, quien fue desterrado de Islandia por asesinato, los colonos han reclamado la tierra en las costas del suroeste de la isla. Para atraer a más colonos, Erik ha elegido inteligentemente el prometedor nombre de Groenlandia para esta indomable tierra virgen.\n\nLa nueva colonia ya ha iniciado la exportación de marfil de morsa, grasa de foca y pieles a Islandia y más allá. Aparte de los valientes colonos Nórdicos, Groenlandia hasta el momento parece estar desprovista de vida humana.;;;;;;;;;x
EVTOPTA_TOG_401;Greenland, is it?;Le Groenland, c'est ça ?;Grönland also?;;Groenlandia, ¿verdad?;;;;;;;;;x
EVTNAME_TOG_402;Discovery of Vinland;Découverte du Vinland;Die Entdeckung von Vinland;;Descubrimiento de Vinland;;;;;;;;;x
EVTDESC_TOG_402;After hearing stories of new land even further west of Greenland, Leif Eriksson, the son of Erik the Red, has mounted an expedition with a single longship and a crew of thirty-five. Days were spent at sea, but Leif and his crew finally sighted land and traveled south along the coast until they decided to winter at a place he named Vinland. When they returned to Greenland, the brave explorers brought with them a cargo of grapes and some much needed timber.\n\nUpon Leif's return, his brother Thorvald departed on a similar expedition to further map the coastline of this new land, but his shore party came to blows with Skrælings, the local natives, and Thorvald himself fell in battle. Despite this, future expeditions are already being planned to this rich and fertile land.;Après avoir entendu des histoires concernant une nouvelle terre encore plus à l'ouest du Groenland, Leif, fils d'Erik le Rouge, a organisé une expédition composée d'un unique drakkar et d'un équipage de trente-cinq hommes. Après de nombreuses journées en mer, Leif et son équipage finirent par apercevoir cette terre et mirent cap au sud en longeant la côte avant de décider de s'installer pour l'hiver en un endroit qu'il nomma 'Vinland'. À leur retour, les braves explorateurs rapportèrent une cargaison de raisins et du bois dont on avait tant besoin.\nSuite au retour de Leif, son frère Thorvald entreprit une expédition similaire afin de cartographier le littoral de cette nouvelle terre, mais la troupe au sol eut une altercation avec les Skrælings, les autochtones de la région, et Thorvald lui-même tomba au combat. Malgré cet épisode, on planifie aujourd'hui de nouvelles expéditions vers cette terre riche et fertile. ;Nachdem er Geschichten von neuem Land, sogar weit westlich von Grönland hörte, startete Leif Eriksson, Sohn von Erik dem Roten, eine Expedition mit einem einzelnen Langboot und einer Besatzung von fünfunddreißig Mann. Nach vielen Tagen auf See sichteten Leif und seine Crew endlich Land und reisten südlich der Küste entlang, bis sie sich entschlossen, an einem Ort den Leif "Vinland" taufte, zu überwintern. Bei ihrer Rückkehr nach Grönland brachten die tapferen Entdecker Trauben und dringend benötigtes Holz mit.\n\nNach Leifs Heimkehr brach sein Bruder Thorvald zu einer ähnlichen Expedition auf, um die Küste dieses neuen Landes weiter zu kartografieren, doch seine Landungstruppe geriet mit den Skrælings, lokalen Eingeborenen, aneinander und Thorvald selbst fiel im Kampf. Nichtsdestotrotz sind bereits weitere Expeditionen zu diesem fruchtbaren, reichen Land geplant.;;Después de escuchar historias de nuevas tierras aún más al oeste de Groenlandia, Leif Eriksson, hijo de Erik el Rojo, ha montado una expedición con un solo drakkar y una tripulación de treinta y cinco. Pasó días en el mar, pero Leif y su equipo finalmente avistaron tierra y viajaron hacia el sur por la costa hasta que decidieron pasar el invierno en un lugar que llamó Vinland. Cuando regresaron a Groenlandia, los valientes exploradores trajeron consigo un cargamento de uvas y algunos mucha madera necesaria.\n\nAl regreso de Leif, su hermano Thorvald partió en una expedición similar más lejos aún por el litoral de esta nueva tierra, pero al llegar a la orilla llegó a las manos con Skraelings, los indígenas locales, y Thorvald cayó en la batalla. A pesar de ello, ya se están planificando futuras expediciones a esta tierra rica y fértil.;;;;;;;;;x
EVTOPTA_TOG_402;A great discovery!;Une grande découverte !;Eine großartige Entdeckung!;;¡Un gran descubrimiento!;;;;;;;;;x
EVTNAME_TOG_403;The Realm of the Skrælings;Le Royaume des Skrælings;Das Reich der Skrælings;;El Reino de los Skraelings;;;;;;;;;x
EVTDESC_TOG_403;Grave news from beyond the western sea! The explorer Thorfinn Karlsefni sailed towards Vinland with three full longships, intending to establish a permanent settlement in the new world. Sadly, while sailing further south along the coast of Vinland, they came upon a large party of heavily armed Skræling warriors.\n\nThe Skrælings butchered the Norsemen and captured two of the three longships. Thorfinn himself was apparently sacrificed to their vengeful gods, but a few of his men were released so that they could bring warning back to Greenland. According to the survivors, the Skrælings then sailed the captured ships south, towards the cities of their great realm, where our ship-building techniques will be studied by their learned men.;Triste nouvelle en provenance de la mer de l'ouest ! L'explorateur Thorfinn Karlsefni a navigué jusqu'au Vinland avec trois drakkars pleins dans le but de fonder une colonie dans le Nouveau Monde. Malheureusement, tandis qu'ils naviguaient le long de la côte sud du Vinland, ils ont croisé une grande troupe de guerriers Skræling lourdement armés.\n\nLes Skrælings ont charcuté les Scandinaves et se sont emparés de deux de leurs drakkars. Il semble que Thorfinn lui-même a été offert en sacrifice à leurs dieux vengeurs. Quelques-uns de ses hommes ont toutefois été relâchés afin qu'ils puissent rapporter un avertissement au Groenland. Selon les survivants, les Skrælings auraient ensuite emmené les navires capturés dans le sud, en direction des cités de leur grand royaume, pour que leurs érudits puissent étudier nos techniques de construction navale.  ;Traurige Nachrichten von jenseits der westlichen Meere! Der Entdecker Thorfinn Karlsefni segelte mit drei Langbooten nach Vinland, um eine permanente Siedlung in dieser neuen Welt zu etablieren. Doch auf ihrer Reise gen Süden entlang der Küste von Vinland begegneten sie einer großen Gruppe von Skræling Kriegern.\n\nDie Skræling metzelten die Nordmänner nieder und kaperten zwei der drei Langboote. Thorfinn selbst wurde scheinbar ihren rachsüchtigen Göttern geopfert, doch einige seiner Männer wurden verschont, um Grönland eine Warnung zu überbringen. Laut den Überlebenden segelten die Skræling die gekaperten Langboote dann gen Süden zu den Städten ihres großen Reichs, wo unsere Schiffsbauweise von ihren Gelehrten untersucht werden soll.;;Noticias graves desde más allá del mar occidental! El explorador Thorfinn Karlsefni navegó hacia Vinland con tres drakkars completos, con la intención de establecer un asentamiento permanente en el nuevo mundo. Lamentablemente, mientras navegaban hacia el sur a lo largo de la costa de Vinland, se encontraron con un gran grupo de guerreros Skraeling fuertemente armados.\n\nLos Skraelings masacraron a los Nórdicos y capturaron dos de los tres drakkars. El propio Thorfinn al parecer fue sacrificado a sus dioses vengativos, pero algunos de sus hombres fueron puestos en libertad para que puedan llevar una advertencia de vuelta a Groenlandia. Según los supervivientes, los Skraelings después navegaron con los barcos capturados al sur, hacia las ciudades de su gran reino, donde las técnicas de construcción naval serán estudiadas por sus sabios.;;;;;;;;;x
EVTOPTA_TOG_403;I fear we have awoken something dark...;Je crains que nous ayons réveillé quelque chose de sinistre...;Ich fürchte, wir haben etwas Dunkles erweckt...;;Me temo que hemos despertado algo oscuro...;;;;;;;;;x
pet_bear;You keep the bear as a pet.;Vous gardez l'ours comme animal de compagnie.;Behaltet den Bären als Haustier.;;Te quedas el oso como mascota.;;;;;;;;;x
dead_bear;The bear is taken outside and shot.;L'ours est emmené à l'extérieur et abattu.;Der Bär wird hinausgebracht und erschossen.;;Es oso es sacado a fuera y disparado.;;;;;;;;;x
bear_released;You order your men to release the bear back into the wild.;Vous ordonnez à vos hommes qu'ils relâchent l'ours dans la nature.;Ihr gebt Euren Männern den Auftrag, den Bären in die Wildnis zu entlassen.;;Ordenas a tus hombres que liberen al oso de nuevo a la naturaleza.;;;;;;;;;x
bear_passes_away;You mourn the loss of your bear companion.;Vous pleurez la perte de votre compagnon ours. ;Ihr beweint den Verlust Eures Bären-Begleiters.;;Lamentas la pérdida de tu compañero oso.;;;;;;;;;x
keep_bear;You keep the animal chained for your amusement.;Vous gardez l'animal enchaîné pour votre plaisir.;Ihr lasst das Tier für Eure Unterhaltung anketten.;;Te quedas el animal encadenado para tu diversión.;;;;;;;;;x
hunt_animals;You ready your bow and move in towards the trapped animals.;Vous bandez votre arc et vous approchez des animaux pris au piège. ;Ihr spannt Euren Bogen und nähert Euch den gefangenen Tieren.;;Preparas tu arco y te mueves hacia los animales atrapados.;;;;;;;;;x
opinion_nerge_rival;Fought during Nerge;A combattu durant la Nerge ;Kampf während der Nerge;;Luchó durante la Nerge;;;;;;;;;x
opinion_held_nerge;Held Nerge;A tenu une Nerge ;Nerge abgehalten;;Nerge celebrada;;;;;;;;;x
prepare_nerge;Preparations for the Great Hunt begin.\n;Les préparatifs pour la grande chasse commencent.\n;Die Vorbereitungen für die Nerge beginnen.\n;;Los preparativos para la Gran Cacería comienzan.\n;;;;;;;;;x
nerge_starts;The assembled forces begin the encirclement.;Les forces réunies commencent l'encerclement.;Die versammelten Truppen beginnen die Umzingelung.;;Las fuerzas reunidas inician el cerco.;;;;;;;;;x
nerge_assemble;You make your way to the area where the forces involved in the hunt are assembling.;Vous vous rendez là où les forces impliquées dans la chasse sont rassemblées.;Ihr nähert Euch der Gegend, wo die Jagdbeteiligten sich versammeln.;;Vas a la zona donde las fuerzas involucradas en la caza se están reuniendo.;;;;;;;;;x
morale_from_nerge;Held Nerge;A tenu une Nerge;Nerge abgehalten;;Nerge celebrada;;;;;;;;;x
opinion_punished_nerge;Punished during Nerge;Puni durant la Nerge ;Bestraft während der Nerge;;Castigado durante la Nerge;;;;;;;;;x
hold_nerge;Hold the Nerge;Tenir la Nerge;Nerge abhalten;;Celebrar la Nerge;;;;;;;;;x
hold_nerge_desc;In the Nerge, or the Great Hunt, an entire Mongol army hunts all wildlife in a vast expanse of wilderness. This not only provides food for the winter, but also improves discipline among the troops.;Pendant la Nerge, ou Grande Chasse, une armée de Mongols entière chasse toute espèce vivante au milieu d'une vaste étendue sauvage. Non seulement cette activité fournit de la nourriture pour l'hiver, mais elle permet aussi de discipliner les troupes.;In der Nerge, oder die Großen Jagd, jagt eine komplette mongolische Armee alle Wildtiere in einem gewaltigen Gebiet. Dies liefert nicht nur Nahrung für den Winter, sondern verbessert auch die Moral und Disziplin der Truppen.;;En la Nerge, o la Gran Cacería, todo un ejército Mongol caza toda la fauna silvestre en una vasta extensión de tierra salvaje. Esto no sólo proporciona alimento para el invierno, sino que también mejora la disciplina entre las tropas.;;;;;;;;;x
EVTDESC_TOG_100;You have sent out the call for the Nerge to your vassals. Preparations for the Great Hunt have begun, and your scouts have chosen a promising region that is rich with game. Mongol warriors are converging on the designated assembly points.;Vous avez annoncé la tenue de la Nerge à vos vassaux. Les préparatifs pour la Grande Chasse commencent et vos éclaireurs ont choisi une région prometteuse très riche en gibier. Des guerriers mongols convergent vers les points de ralliement définis.;Ihr habt Eure Vasallen zur Nerge gerufen. Die Vorbereitungen für die Große Jagd haben begonnen und Eure Kundschafter haben eine vielversprechende Gegend mit ausreichend Wild gewählt. Mongolische Krieger versammeln sich an den vorgesehenen Treffpunkten.;;Has enviado la convocatoria para la Nerge a tus vasallos. Los preparativos para la Gran Cacería han comenzado, y los exploradores han elegido una región prometedora que es rica en juego. Guerreros mongoles están convergiendo en los puntos de concentración designados.;;;;;;;;;x
EVTOPTA_TOG_100;Soon we shall see the mettle of these warriors.;Bientôt nous verrons de quoi sont capables ces guerriers. ;Bald schon können wir den Eifer dieser Krieger bewundern.;;Pronto veremos el temple de estos guerreros.;;;;;;;;;x
EVTTOOLTIP_TOG_101;The call for the Great Hunt goes out.;L'appel à la Grande Chasse se fait entendre.;Der Ruf für die Große Jagd erschallt.;;La convocatoria para la Gran Cacería se acaba.;;;;;;;;;x
EVTDESC_TOG_101;The great [From.GetTitle] has announced the beginning of the Nerge! This Great Hunt, which will last for several months, is nothing less than a massive training exercise where all arms of the Mongol army come together and are molded into a lethal fighting force. Your presence is required.;[From.GetLeLaCap] grand[From.Get_E] [From.GetTitle] a annoncé le début de la Nerge ! Cette Grande Chasse, qui s'échelonnera sur plusieurs mois, n'est rien de moins qu'un exercice d'entraînement de grande envergure réunissant toutes les armes de l'armée mongole pour former un bataillon meurtrier. Votre présence est requise.;[From.GetTitle] hat den Beginn der Nerge verkündet! Diese Große Jagd wird mehrere Monate andauern und ist nichts Geringeres als massives Training, zu dem alle Teile der mongolischen Armee zusammenkommen und in eine tödliche Streitmacht geformt werden. Eure Anwesenheit ist erforderlich.;;¡El gran [From.GetTitle] ha anunciado el comienzo de la Nerge! Esta Gran Cacería, que tendrá una duración de varios meses, no es más que un ejercicio de entrenamiento masivo donde todos los brazos del ejército Mongol se unen y se moldean en una fuerza de combate letal. Se requiere tu presencia.;;;;;;;;;x
EVTOPTA_TOG_101;As my [From.GetTitle] commands.;Nous ferons ce que notre [From.GetTitle] nous ordonne.;Wie [From.GetTitle] befiehlt.;;Como mi [From.GetTitle] ordena.;;;;;;;;;x
EVTDESC_TOG_102;The preparations for the Nerge have been completed, and your forces are deployed at the assembly points! They will now advance in formation, driving all wildlife before them until they are trapped and surrounded in a large clearing prepared by your scouts. Then the killing begins.;Les préparatifs pour la Nerge sont maintenant terminés et vos forces se déploient aux différents points de ralliement ! Elles progresseront en formation, forçant les bêtes à rebrousser chemin jusqu'à ce qu'elles soient prises au piège, encerclées dans une vaste clairière défrichée pas vos éclaireurs. La tuerie pourra ensuite commencer. ;Die Vorbereitungen der Nerge sind abgeschlossen und Eure Streitkräfte haben sich an den Treffpunkten versammelt! Sie werden nun in Formation vordringen und alle Wildtiere vor sich hertreiben, bis sie auf einer großen Lichtung, die Eure Kundschafter auswählten, gefangen sind und umzingelt werden. Dann kann das Töten beginnen.;;¡Los preparativos para la Nerge se han completado, y tus fuerzas están desplegadas en los puntos de reunión! Ahora avanzarán en formación, conduciendo a toda la fauna silvestre delante de ellos hasta que sean atrapados y rodeados en un gran claro preparado por sus exploradores. Entonces la matanza comienza.;;;;;;;;;x
EVTOPTA_TOG_102;Let the hunt commence!;Que la chasse commence !;Lasst die Jagd beginnen!;;¡Que comience la cacería! ;;;;;;;;;x
EVTDESC_TOG_103;The preparations for the Nerge have been completed, and the [From.GetTitle]'s  forces are deployed at the assembly points! Together, you will now advance in formation, driving all wildlife before you until they are trapped and surrounded in a large clearing prepared by the [From.GetTitle]'s scouts. Then the killing begins.;Les préparatifs pour la Nerge sont maintenant terminés et les forces [From.Get_only_du_Title][From.GetTitle] se déploient aux différents points de ralliement ! Ensemble, vous progresserez en formation, forçant les bêtes à rebrousser chemin jusqu'à ce qu'elles soient prises au piège, encerclées dans une vaste clairière défrichée par les éclaireurs [From.Get_only_du_Title][From.GetTitle]. La tuerie pourra ensuite commencer.;Die Vorbereitungen der Nerge sind abgeschlossen und [From.GetTitle]s Streitkräfte haben sich an den Treffpunkten versammelt! Sie werden nun zusammen mit Euch in Formation vordringen und alle Wildtiere vor sich hertreiben, bis sie auf einer großen Lichtung, die [From.GetTitle]s Kundschafter auswählten, gefangen sind und umzingelt werden. Dann kann das Töten beginnen.;;¡Los preparativos para la Nerge se han completado, y las fuerzas de [From.GetTitle] están desplegadas en los puntos de reunión! Juntos avanzaréis en formación, conduciendo a toda la fauna silvestre delante vuestro hasta que sean atrapados y rodeados en un gran claro preparado por los exploradores de [From.GetTitle]. Entonces la matanza comienza.;;;;;;;;;x
EVTDESC_TOG_110;While guiding the advance in your assigned sector of the Nerge, your horse was suddenly startled by a fox bolting from its hiding place. You were thrown off your saddle, and when you regained consciousness you found your arm painfully twisted at a strange angle. It looks like this hunt is over for you.;Tandis que vous guidiez la progression vers votre secteur désigné pour la Nerge, votre cheval  sursaute soudainement lorsqu'un renard bondit hors de son terrier. Vous heurtez violemment le sol et, lorsque vous reprenez conscience, vous vous apercevez que votre bras est tordu douloureusement de façon inhabituelle. Force est de constater que la partie de chasse est terminée pour vous.;Während Ihr den Fortschritt in dem Euch zugewiesenen Abschnitt der Nerge überwacht, wird Euer Pferd plötzlich von einem Fuchs, der aus seinem Versteck hechtet, verschreckt. Ihr fliegt vom Pferd und als Ihr Euer Bewusstsein wiedererlangt, ist Euer Arm in einem unnatürlichen Winkel schmerzhaft verdreht. Wie es scheint, ist die Jagd für Euch vorüber.;;Mientras guiaba el avance en el sector asignado de la Nerge, tu caballo se asustó de repente por un zorro escapando de su escondite. Fuiste arrojado de tu silla, y cuando recuperaste el conocimiento encontraste tu brazo dolorosamente torcido en un ángulo extraño. Parece que esta caza ha terminado para ti.;;;;;;;;;x
EVTOPTA_TOG_110;What rotten luck.;Quelle poisse !;Was für ein Pech.;;Qué mala suerte.;;;;;;;;;x
EVTDESC_TOG_111;While guiding the advance in his assigned sector of the Nerge, [From.GetTitledFirstName]'s horse was suddenly startled by a fox bolting from its hiding place. He was thrown off his saddle and broke his arm. For him, the hunt is over.;Tandis qu'il guidait la progression vers son secteur désigné pour la Nerge, le cheval [From.Get_du_TitledFirstName] sursaute soudainement lorsqu'un renard bondit hors de son terrier. [From.Get_Le_TitledFirstName] se heurte violemment au sol et se fracture le bras. Force est de constater que la partie de chasse est terminée pour lui.;Während [From.GetTitledFirstName] den Fortschritt im zugewiesenen Abschnitt der Nerge überwacht, wird [From.GetTitledFirstName]s Pferd plötzlich von einem Fuchs, der aus seinem Versteck hechtet, verschreckt. Er fliegt vom Pferd und als er sein Bewusstsein wiedererlangt, ist ein Arm in einem unnatürlichen Winkel schmerzhaft verdreht. Wie es scheint, ist die Jagd für ihn vorüber.;;Mientras guiaba el avance en el sector asignado de la Nerge, el caballo de [From.GetTitledFirstName] se asustó de repente por un zorro escapando de su escondite. Fue arrojado de su silla y se rompió un brazo. La caza ha terminado para él.;;;;;;;;;x
EVTOPTA_TOG_111;More game for the rest of us.;Davantage de gibier pour ceux qui restent.;Mehr Beute für den Rest von uns.;;Más juego para el resto de nosotros.;;;;;;;;;x
EVTDESC_TOG_112;Your forces continue to drive wildlife before them, but as they pass a small creek, their lines collide with forces under [From.GetTitledFirstName]'s command! The cohesion of your forces has been broken, and when [From.GetFirstName] chastises you in front of your men, you come to blows with the man!;Vos forces continuent de repousser les bêtes devant vous, mais lorsque vous atteignez un petit ruisseau, vous croisez la route des hommes sous le commandement [From.Get_du_TitledFirstName] ! La cohésion de vos forces se brise et, lorsque [From.GetFirstName] vous réprimande devant vos hommes, vous en venez aux coups avec l'importun ! ;Eure Truppen jagen das Wild weiter vor sich her, bis sie in einem schmalen Flusslauf mit den Truppen von [From.GetTitledFirstName] zusammentreffen! Der Verbund Eurer Truppen gerät durcheinander und als [From.GetFirstName] Euch vor den Augen Eurer Männer zusammenstaucht, explodiert Ihr.;;Tus fuerzas siguen impulsando la fauna silvestre delante suyo, pero a medida que pasan un pequeño arroyo, sus líneas chocan con fuerzas bajo el mando de [From.GetTitledFirstName]! La cohesión de tus fuerzas se ha roto, y cuando [From.GetFirstName] te castiga delante de tus hombres, llegas a las manos con él!;;;;;;;;;x
EVTOPTA_TOG_112;That arrogant fool.;Cet abruti est d'une condescendance...;Dieser arrogante Narr.;;Ese necio arrogante.;;;;;;;;;x
EVTDESC_TOG_113;Word has reached you that [From.GetTitledFirstName] came to blows with [FromFrom.GetTitledFirstName] in front of their men, when their advancing lines became entangled in one another. No wildlife seems to have escaped, and the matter has been settled between the men. They will likely hold a grudge, however...;On vous a rapporté que [From.Get_le_TitledFirstName] en est venu[From.Get_E] aux mains avec [FromFrom.Get_le_TitledFirstName] devant leurs hommes lorsque les deux troupes se sont croisées dans leur progression. Aucune bête ne semble toutefois s'être échappée et les deux hommes ont réglé leur différend. Par contre, ils en garderont certainement rancune...  ;Euch wird berichtet, dass [From.GetTitledFirstName] sich mit [FromFrom.GetTitledFirstName] vor den Augen ihrer Männer zerstritten hat, als ihre vorstoßenden Truppen zusammenstießen. Kein Wild scheint entkommen zu sein und die Männer konnten die Sache unter sich regeln. Sie werden jedoch sicherlich einen Groll hegen...;;Han llegado rumores de que [From.GetTitledFirstName] llegó a las manos con [FromFrom.GetTitledFirstName] delante de sus hombres, cuando sus líneas de avance se enredaron entre ellas. La fauna silvestre no parece haber escapado, y el asunto se ha resuelto entre los hombres. Sin embargo, probablemente se guarden rencor...;;;;;;;;;x
EVTOPTA_TOG_113;They need to focus on their duties.;Ils doivent se concentrer sur leurs devoirs.;Sie sollten sich auf ihre Pflichten konzentrieren.;;Tienen que centrarse en sus funciones.;;;;;;;;;x
EVTDESC_TOG_114;You have failed to keep the advance of your men orderly, and as a result gaps have opened up in your lines. It's impossible to tell how much wildlife has escaped the encirclement, but some is bound to have slipped through the cracks. When the [Root.Liege.GetTitle] learns of this, [Root.Liege.GetSheHe] will not be pleased...;Vous n'avez pas réussi à tenir vos hommes en ordre de marche disciplinée, laissant des trous se former dans vos lignes. Impossible de savoir combien de bêtes sauvages ont pu échapper à l'encerclement, mais il est certain qu'il y a eu des rescapés. Quand votre [Root.Liege.GetTitle] apprendra ça, [Root.Liege.GetIlElle] n'appréciera pas...;Ihr konntet die Ordnung beim Vorstoß Eurer Truppen nicht aufrechterhalten und so kam es zu Lücken in der Linie. Es ist unmöglich abzuschätzen, wie viel Wild dadurch entkommen konnte, doch dass dies einigen gelang, ist sicher. Wenn [Root.Liege.GetTitle] davon erfährt, wird [Root.Liege.GetSheHe] nicht sehr erfreut sein...;;Has fallado en mantener el avance de tus hombres ordenadamente, y como resultado se han abierto brechas en tus líneas. Es imposible saber cuánta vida silvestre ha escapado del cerco, pero es probable que algunos se hayan escabullido por las grietas. Cuando el [Root.Liege.GetTitle] se entere de esto, [Root.Liege.GetSheHe] no estará contento...;;;;;;;;;x
EVTOPTA_TOG_114;This is bad...;Ce n'est pas bon...;Das ist gar nicht gut...;;Esto es malo...;;;;;;;;;x
EVTDESC_TOG_115;Through incompetence, [From.GetTitledFirstName] has failed to properly maintain his lines resulting in a large gap forming in the encirclement. Much wildlife has escaped, and tradition dictates that [From.GetFirstName] and his men be punished severely. Failure to do so could disrupt discipline among the other troops.;À cause de son incompétence, [From.Get_le_TitledFirstName] n'a pas réussi à tenir ses hommes en ordre de marche discipliné, laissant des trous se former dans ses lignes. De nombreuses bêtes sauvages se sont échappées et la tradition veut que [From.GetFirstName] et ses hommes soient sévèrement punis. Un manquement au respect de cette tradition pourrait bien perturber la discipline des autres troupes.;Durch Inkompetenz hat [From.GetTitledFirstName] versagt, die Linie seiner Truppen aufrechtzuerhalten, und es kam zu Lücken bei der Treibjagd. Wildtiere sind entkommen und die Tradition verlangt, dass [From.GetFirstName] und seine Truppen schwer dafür bestraft werden. Wenn dies nicht erfolgt, wird es die Moral der anderen Truppen beeinträchtigen.;;Por su incompetencia, [From.GetTitledFirstName] ha fracasado en mantener adecuadamente sus líneas dando como resultado un gran vacío en el cerco. Mucha vida silvestre ha escapado, y la tradición dicta que [From.GetFirstName] y sus hombres serán castigados severamente. De lo contrario, podría perturbar la disciplina entre los demás soldados.;;;;;;;;;x
EVTOPTA_TOG_115;The fool will pay for his mistakes.;L'imbécile paiera pour ses erreurs.;Dieser Narr wird für seine Fehler zahlen.;;El necio pagará por sus errores.;;;;;;;;;x
EVTOPTB_TOG_115;I will show leniency this time...;Je ferai preuve de clémence pour cette fois...;Ich werde in diesem Fall Nachsicht zeigen...;;Mostraré clemencia por esta vez…;;;;;;;;;x
EVTTOOLTIP_TOG_116;A severe clubbing is administered.;On lui administre la bastonnade.;Eine schwere Prügelstrafe wird angeordnet.;;Se administra un severo aporreamiento.;;;;;;;;;x
EVTDESC_TOG_116;The [Root.Liege.GetTitle], in [Root.Liege.GetHerHis] wisdom, has decided to punish you and your men for your failure to maintain formation. Your life shall be spared, but you will be severely clubbed as a lesson to all. Unit cohesion must be maintained at all times.;Votre [Root.Liege.GetLordLady] lige, [Root.Liege.Get_only_le_Title][Root.Liege.GetTitle], a décidé dans sa sagesse de vous punir, ainsi que vos hommes, pour votre échec à maintenir votre formation. Votre vie sera épargnée, mais vous serez sévèrement battu[Root.Get_E] à coups de gourdin pour servir de leçon à tous. Il faut toujours maintenir la cohésion de l'unité.;[Root.Liege.GetTitle] hat in [Root.Liege.GetHerHis]er Weisheit den Entschluss getroffen, Euch und Eure Mannen für Euer Versagen zu bestrafen, die Treibjagdformation aufrechtzuerhalten. Euer Leben wird zwar verschont, aber Ihr werdet zur Lektion aller schwer verprügelt werden. Der Zusammenhalt der Truppen muss unter allen Umständen gewahrt bleiben.;;El [Root.Liege.GetTitle] en [Root.Liege.GetHerHis] sabiduría, ha decidido castigarte a ti y a tus hombres por la incapacidad de mantener la formación. Tu vida se salvará, pero serás severamente golpeado como una lección para todos. La unidad debe mantenerse unida en todo momento.;;;;;;;;;x
EVTOPTA_TOG_116;Let's get this over with then...;Alors finissons-en...;Also lasst es uns hinter uns bringen...;;Vamos a terminar con esto entonces...;;;;;;;;;x
EVTDESC_TOG_117;As you advance together with your men in the Nerge, you suddenly spot a large and magnificent buck standing in a small clearing. Without thinking you raise your bow and fire an arrow. You score a direct hit and the animal falls to the ground, but you are in trouble now – no animals may be killed at this stage in the hunt.;Tandis qu'avec vos hommes vous avancez pendant la Nerge, vous apercevez soudainement un grand cerf majestueux se tenant dans une petite clairière. Sans réfléchir, vous bandez votre arc et décochez une flèche. Votre tir est parfait et l'animal s'effondre au sol. Vous voilà maintenant dans le pétrin : on ne doit tuer aucun animal à cette étape de la chasse. ;Als Ihr in der Nerge mit Euren Männern weiter vorstoßt, entdeckt Ihr plötzlich einen riesigen und ansehnlichen Bock auf einer kleinen Lichtung. Ohne nachzudenken, spannt Ihr Euren Bogen und schießt einen Pfeil ab. Ihr landet einen direkten Treffer und das Tier fällt zu Boden, aber nun steckt Ihr in Schwierigkeiten – kein Tier darf in dieser Phase der Jagd getötet werden.;;A medida que avanzas junto con tus hombres en la Nerge, de repente avistas un ciervo grande y magnífico de pie en un pequeño claro. Sin pensarlo, levantas tu arco y disparas una flecha. Aciertas un impacto directo y el animal cae al suelo, pero estás en problemas ahora, no se pueden matar animales en esta etapa de la caza.;;;;;;;;;x
EVTOPTA_TOG_117;Oops.;Oups.;Hoppla.;;Ups.;;;;;;;;;x
